Transaction_Amount,Account_Balance,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Card_Age,Transaction_Distance,Is_Weekend,Hour,Day,High_Amount,High_Distance,High_Frequency,Behavior_Risk,Transaction_Type_Bank Transfer,Transaction_Type_Online,Transaction_Type_POS,Device_Type_Mobile,Device_Type_Tablet,Location_Mumbai,Location_New York,Location_Sydney,Location_Tokyo,Merchant_Category_Electronics,Merchant_Category_Groceries,Merchant_Category_Restaurants,Merchant_Category_Travel,Card_Type_Discover,Card_Type_Mastercard,Card_Type_Visa,Authentication_Method_OTP,Authentication_Method_PIN,Authentication_Method_Password,Actual_Fraud,Predicted_Fraud,Fraud_Probability
30.77,24329.69,False,False,7,194.13,189,981.63,True,2,16,False,False,False,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0,1,0.3911713750438936
152.06,86207.09,False,False,1,71.62,223,4433.43,False,23,4,False,True,False,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0,1,0.4133462819123881
72.99,72206.59,False,False,8,26.44,1,3713.07,True,8,13,False,True,False,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,0,1,0.3782910436519243
57.67,26978.12,False,False,6,57.82,62,4150.92,True,20,6,False,True,False,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.2973841675637555
476.39,56788.89,False,False,5,62.65,12,408.5,False,0,6,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,1,0.39174729229118144
233.73,63378.13,False,False,11,129.07,137,4974.7,False,14,29,False,True,True,2,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1,1,0.3907292875858095
39.59,81209.64,False,False,6,276.57,170,1109.87,False,16,1,False,True,False,1,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0,1,0.3806533466190468
151.01,64024.13,False,False,2,235.58,148,4388.8,True,10,30,False,True,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,1,0.3733666686275061
131.57,3708.99,False,False,14,208.56,177,654.13,True,8,20,False,False,True,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0,1,0.38316697818657647
55.35,28986.71,False,True,5,493.55,41,1874.68,False,8,9,False,True,False,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,0,1,0.36481205147135487
157.74,49472.19,False,False,1,414.94,32,1479.77,False,15,29,False,True,False,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1,0,0.32539819117642144
38.8,72771.3,False,False,4,128.84,55,1920.92,False,15,1,False,True,False,1,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0,0.30924884778430894
45.19,45691.3,False,False,1,434.0,59,3759.24,False,23,2,False,True,False,1,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,1,1,0.5025026428979378
21.43,6787.7,False,False,4,328.15,162,976.49,False,1,10,False,False,False,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,1,0.4520980078101423
104.03,57848.94,False,False,14,484.18,20,4536.43,False,2,6,False,True,True,2,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0.30089269108139954
61.02,61373.31,True,False,11,320.03,225,4037.07,False,21,13,False,True,True,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,1,0.3666083089194317
205.76,80152.39,False,False,11,438.07,121,4226.5,False,22,13,False,True,True,2,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,0,1,0.49050366311681487
281.21,56931.84,False,False,1,397.37,108,3909.01,True,17,30,False,True,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0,1,0.3872704398803014
11.91,83527.78,False,False,10,237.27,156,4309.89,False,15,24,False,True,False,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.33314547889437596
77.32,67921.13,False,True,6,386.22,125,3749.75,False,19,1,False,True,False,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,1,0.38192628612949364
101.6,6247.45,False,False,14,345.0,144,2573.8,False,8,30,False,True,True,2,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,0,0,0.33636177376628146
78.12,27217.08,False,False,6,383.65,60,2443.79,False,4,2,False,True,False,1,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0,0,0.30945184124683983
38.15,36787.47,False,False,14,156.34,45,4182.66,True,4,12,False,True,True,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0.28992615746771444
96.45,67780.03,False,False,3,356.25,115,2145.51,False,12,9,False,True,False,1,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0.3212114159715241
11.68,28019.9,False,True,12,176.75,204,370.16,True,16,11,False,False,True,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0,1,0.38186329258249774
169.1,38564.02,False,False,14,122.43,62,1402.57,False,21,22,False,True,True,2,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,1,0.35381060062198316
45.48,89129.25,False,True,12,400.76,73,4501.85,False,11,10,False,True,True,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0,0.31737410364523144
5.17,64935.35,False,False,12,425.72,150,3586.68,False,5,14,False,True,True,2,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,0,0,0.2668859530276171
8.12,76971.32,False,True,7,170.76,236,2802.04,True,20,30,False,True,False,1,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0,1,0.46672810770025613
63.68,1618.34,False,False,11,479.2,177,1768.5,False,14,7,False,True,True,2,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,1,0,0.29218399319038024
88.77,81478.53,False,False,10,220.65,46,3065.42,True,12,22,False,True,False,1,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,0,1,0.38678186083446925
2.7,88974.82,False,False,4,81.58,236,544.94,False,21,13,False,False,False,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1,1,0.42612935833617516
343.33,48736.12,False,False,10,173.67,233,2716.26,True,3,12,False,True,False,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0,1,0.43585994367887787
7.76,77232.23,False,True,11,494.61,17,404.07,False,11,22,False,False,True,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0,1,0.38859217492720854
123.52,12323.4,False,False,11,215.82,147,3609.37,False,16,30,False,True,True,2,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,0,0,0.3330585087113693
148.84,90325.66,False,False,9,139.28,169,880.64,False,5,21,False,False,False,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,0,0.30047936717933194
274.42,50813.09,False,False,4,298.07,205,475.77,True,11,19,False,False,False,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,1,0.40480566190028716
18.23,17101.58,False,False,6,95.18,214,2005.18,False,20,17,False,True,False,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0.31777414005733184
19.2,29303.78,False,False,12,242.59,99,2335.81,False,15,8,False,True,True,2,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0.3403848349546721
26.27,9895.62,False,False,2,285.76,131,620.47,True,16,10,False,False,False,0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0,1,0.38889792844352733
192.34,19802.84,False,False,12,408.1,11,4827.99,False,10,30,False,True,True,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0,1,0.38120228949975754
27.42,88313.5,False,False,3,13.74,161,4411.69,True,19,14,False,True,False,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0,0,0.32739949869329055
39.62,93609.87,False,False,7,419.71,113,1877.75,False,9,15,False,True,False,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,1,0.4028755760050741
261.07,91233.45,True,False,3,176.11,142,610.64,True,2,17,False,False,False,0,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,1,1,0.5146974831170243
65.29,18025.66,False,False,4,312.49,202,3854.61,True,8,30,False,True,False,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0,0.28143022723532407
122.18,548.81,False,False,14,27.03,233,938.56,False,1,27,False,False,True,1,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,1,0.44225039469189503
11.96,59447.27,False,False,3,338.48,5,504.73,False,5,1,False,False,False,0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,0,1,0.41182921622340535
129.59,78177.1,False,True,3,201.32,90,1779.75,False,21,16,False,True,False,1,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,1,1,0.3752880231273516
118.92,79905.85,False,True,10,459.96,216,3354.54,False,21,4,False,True,False,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0,0,0.32920319575030205
89.63,51928.2,False,False,2,430.96,24,2152.47,False,17,31,False,True,False,1,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0,1,0.3645600282384358
93.15,57886.35,False,False,8,424.7,182,638.89,False,18,29,False,False,False,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1,1,0.3647938668494145
78.27,68316.54,False,False,3,405.79,217,546.78,False,13,9,False,False,False,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1,0,0.3373367503657971
85.08,52836.66,False,False,4,308.37,140,3979.01,False,10,24,False,True,False,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0.4036505041289808
149.86,26564.54,False,False,1,325.19,211,1896.69,True,4,10,False,True,False,1,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,1,1,0.5121634876734323
10.05,37517.86,False,False,6,459.98,43,4879.4,False,5,21,False,True,False,1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,0,1,0.4045914330871664
41.38,95445.5,False,False,11,185.41,213,2232.94,False,3,8,False,True,True,2,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,0,0,0.3475242799914379
12.61,24539.76,True,False,4,110.33,108,1806.01,False,17,23,False,True,False,1,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,1,0.3858109985879735
39.93,92548.65,False,False,3,489.45,153,2431.25,False,8,30,False,True,False,1,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0,1,0.36349652910778263
230.27,80118.34,False,False,3,215.62,80,2518.32,False,20,8,False,True,False,1,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0,1,0.36426991806530185
151.79,6994.46,False,False,5,372.72,90,2370.27,False,7,4,False,True,False,1,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0,0.32942871600410417
129.15,14114.47,False,False,13,432.59,28,4791.97,False,21,27,False,True,True,2,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,0,1,0.35824405280318705
12.91,76079.82,False,False,1,322.92,147,1764.76,True,7,5,False,True,False,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1,1,0.35676733051574666
34.24,51038.92,True,False,13,149.91,172,3964.43,True,1,31,False,True,True,2,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,1,1,0.4118089364245947
8.46,20900.57,False,False,5,282.17,186,3839.93,False,22,12,False,True,False,1,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0.3498265944678624
